"lot_id","avg_price_model1","avg_price_model2","avg_price_model3","time","diff"
"BHMBCCMKT01","11.618593711314682","9.164549104497905","10.093120533069333","1751828112436","1"
"Others-CCCPS119a","10.874190917894094","9.175639363015787","10.175639363015787","1751828112436","1"
"BHMNCPHST01","12.62852564102564","9.563935190732058","10.179319806116675","1751828112436","1"
"Others-CCCPS105a","13.035953593444884","10.114278075294559","10.421970382986867","1751828112436","1"
"Shopping","13.253906250000002","10.47210373104333","10.47210373104333","1751828112436","1"
"BHMBCCTHL01","13.43669250645995","9.592814702788655","10.521386131360083","1751828112436","1"
"BHMMBMMBX01","13.827718860469954","10.173697789756345","10.173697789756345","1751828112436","1"
"Others-CCCPS98","11.740623218225538","10.090785291856236","10.783092984163927","1751828112436","1"
"Others-CCCPS8","12.653904340742464","10.275524395795541","10.660139780410923","1751828112436","1"
"BHMNCPNST01","13.49563838223632","10.219974698437612","10.450743929206842","1751828112436","1"
"Others-CCCPS135a","13.53712151870792","10.838693159840444","10.910121731269015","1751828112436","1"
"BHMEURBRD01","14.08130699088146","9.956456914843756","9.885028343415184","1751828112436","1"
"Broad Street","14.062430323299889","10.265597335336299","10.034828104567067","1751828112436","1"
"BHMEURBRD01","14.08130699088146","9.956456914843756","9.885028343415184","1751828112938","-1"
"Broad Street","14.062430323299889","10.265597335336299","10.034828104567067","1751828112938","-1"
"BHMNCPNST01","13.49563838223632","10.219974698437612","10.450743929206842","1751828112938","-1"
"Others-CCCPS135a","13.53712151870792","10.838693159840444","10.910121731269015","1751828112938","-1"
"Others-CCCPS98","11.740623218225538","10.090785291856236","10.783092984163927","1751828112938","-1"
"Others-CCCPS8","12.653904340742464","10.275524395795541","10.660139780410923","1751828112938","-1"
"BHMBCCTHL01","13.43669250645995","9.592814702788655","10.521386131360083","1751828112938","-1"
"BHMMBMMBX01","13.827718860469954","10.173697789756345","10.173697789756345","1751828112938","-1"
"Others-CCCPS105a","13.035953593444884","10.114278075294559","10.421970382986867","1751828112938","-1"
"Shopping","13.253906250000002","10.47210373104333","10.47210373104333","1751828112938","-1"
"Others-CCCPS119a","10.874190917894094","9.175639363015787","10.175639363015787","1751828112938","-1"
"BHMNCPHST01","12.62852564102564","9.563935190732058","10.179319806116675","1751828112938","-1"
"Others-CCCPS202","11.99705724986624","9.858234610168443","10.429663181597013","1751828112938","-1"
"BHMBCCMKT01","11.618593711314682","9.164549104497905","10.093120533069333","1751828112938","-1"
"BHMBCCMKT01","11.59751248853094","8.83480058835828","9.775977058946516","1751828112938","1"
"Others-CCCPS202","12.00524745138096","9.818908453772702","10.28949668906682","1751828112938","1"
"Others-CCCPS119a","10.87742125034102","8.965454616419585","9.965454616419585","1751828112938","1"
"BHMNCPHST01","12.699509803921568","9.445577150421524","10.033812444539167","1751828112938","1"
"Others-CCCPS105a","13.097312095569936","10.017308224045026","10.392308224045026","1751828112938","1"
"Shopping","13.283528645833336","10.384254858260945","10.384254858260945","1751828112938","1"
"BHMBCCTHL01","13.492172062623501","9.482313995794103","10.364666936970572","1751828112938","1"
"BHMMBMMBX01","13.8697662471102","10.036654875391088","10.036654875391088","1751828112938","1"
"Others-CCCPS98","11.762620613827224","9.90058992049249","10.488825214610136","1751828112938","1"
"Others-CCCPS8","12.680430719943043","9.850508940057264","10.379920704763148","1751828112938","1"
"BHMNCPNST01","13.511218920557916","9.947714039828194","10.183008157475252","1751828112938","1"
"Others-CCCPS135a","13.565783543651815","10.806972512196307","10.869472512196307","1751828112938","1"
"BHMEURBRD01","14.12015018773467","9.846623621569806","9.787800092158044","1751828112938","1"
"Broad Street","14.104859335038364","10.071167451582125","9.89469686334683","1751828112938","1"
"Broad Street","14.104859335038364","10.071167451582125","9.89469686334683","1751828113926","-1"
"BHMEURBRD01","14.12015018773467","9.846623621569806","9.787800092158044","1751828113926","-1"
"Others-CCCPS135a","13.565783543651815","10.806972512196307","10.869472512196307","1751828113926","-1"
"BHMNCPNST01","13.511218920557916","9.947714039828194","10.183008157475252","1751828113926","-1"
"Others-CCCPS8","12.680430719943043","9.850508940057264","10.379920704763148","1751828113926","-1"
"Others-CCCPS98","11.762620613827224","9.90058992049249","10.488825214610136","1751828113926","-1"
"BHMMBMMBX01","13.8697662471102","10.036654875391088","10.036654875391088","1751828113926","-1"
"BHMBCCTHL01","13.492172062623501","9.482313995794103","10.364666936970572","1751828113926","-1"
"Shopping","13.283528645833336","10.384254858260945","10.384254858260945","1751828113926","-1"
"Others-CCCPS105a","13.097312095569936","10.017308224045026","10.392308224045026","1751828113926","-1"
"BHMNCPHST01","12.699509803921568","9.445577150421524","10.033812444539167","1751828113926","-1"
"Others-CCCPS119a","10.87742125034102","8.965454616419585","9.965454616419585","1751828113926","-1"
"BHMBCCMKT01","11.59751248853094","8.83480058835828","9.775977058946516","1751828113926","-1"
"Others-CCCPS202","12.00524745138096","9.818908453772702","10.28949668906682","1751828113926","-1"
"BHMBCCMKT01","11.468804159445407","8.552124768320969","9.502124768320968","1751828113926","1"
"Others-CCCPS202","11.904068777664282","9.563077592003207","10.013077592003206","1751828113926","1"
"BHMNCPHST01","12.529375","9.181150839190744","9.781150839190744","1751828113926","1"
"Others-CCCPS119a","10.833036032821976","8.769354729582744","9.719354729582745","1751828113926","1"
"Shopping","13.105208333333332","9.979222988188733","10.029222988188732","1751828113926","1"
"Others-CCCPS105a","12.952712792434045","9.640551766450987","10.040551766450985","1751828113926","1"
"BHMMBMMBX01","13.68340611353712","9.725974623820273","9.725974623820273","1751828113926","1"
"BHMBCCTHL01","13.330103359173128","9.280542296738712","10.030542296738712","1751828113926","1"
"Others-CCCPS8","12.572995461422089","9.61786075645997","10.067860756459972","1751828113926","1"
"Others-CCCPS98","11.687238156622623","9.514787555103215","10.114787555103215","1751828113926","1"
"Others-CCCPS135a","13.349536440896212","10.31549413588858","10.41549413588858","1751828113926","1"
"BHMNCPNST01","13.420103092783506","9.661089662318679","9.911089662318679","1751828113926","1"
"Broad Street","13.829710144927535","9.759416966095714","9.609416966095713","1751828113926","1"
"BHMEURBRD01","13.849468085106384","9.593315482676683","9.593315482676683","1751828113926","1"
"Broad Street","13.829710144927535","9.759416966095714","9.609416966095713","1751828113950","-1"
"BHMEURBRD01","13.849468085106384","9.593315482676683","9.593315482676683","1751828113950","-1"
"Others-CCCPS135a","13.349536440896212","10.31549413588858","10.41549413588858","1751828113950","-1"
"BHMNCPNST01","13.420103092783506","9.661089662318679","9.911089662318679","1751828113950","-1"
"Others-CCCPS8","12.572995461422089","9.61786075645997","10.067860756459972","1751828113950","-1"
"Others-CCCPS98","11.687238156622623","9.514787555103215","10.114787555103215","1751828113950","-1"
"BHMBCCTHL01","13.330103359173128","9.280542296738712","10.030542296738712","1751828113950","-1"
"BHMMBMMBX01","13.68340611353712","9.725974623820273","9.725974623820273","1751828113950","-1"
"Shopping","13.105208333333332","9.979222988188733","10.029222988188732","1751828113950","-1"
"Others-CCCPS105a","12.952712792434045","9.640551766450987","10.040551766450985","1751828113950","-1"
"Others-CCCPS119a","10.833036032821976","8.769354729582744","9.719354729582745","1751828113950","-1"
"BHMNCPHST01","12.529375","9.181150839190744","9.781150839190744","1751828113950","-1"
"Others-CCCPS202","11.904068777664282","9.563077592003207","10.013077592003206","1751828113950","-1"
"BHMBCCMKT01","11.468804159445407","8.552124768320969","9.502124768320968","1751828113950","-1"
"BHMBCCMKT01","11.37819305252053","8.453757943571269","9.410279682701702","1751828113950","1"
"Others-CCCPS202","11.907345931222332","9.605793083682668","9.980793083682668","1751828113950","1"
"BHMNCPHST01","12.517028985507244","9.12954717057866","9.694764561883007","1751828113950","1"
"Others-CCCPS119a","10.836370968992847","8.709774217550182","9.666295956680619","1751828113950","1"
"Others-CCCPS105a","12.923041963338886","9.557409731924002","9.948714079750088","1751828113950","1"
"Shopping","13.108289930555555","9.962986766608838","10.004653433275505","1751828113950","1"
"BHMMBMMBX01","13.644389595595216","9.638425331890497","9.638425331890497","1751828113950","1"
"BHMBCCTHL01","13.332209864060216","9.16978235160855","9.952391047260724","1751828113950","1"
"Others-CCCPS8","12.548181280010525","9.456835894807009","9.935096764372224","1751828113950","1"
"Others-CCCPS98","11.678109543359161","9.420274082786646","9.985491474090994","1751828113950","1"
"Others-CCCPS135a","13.340984671197749","10.192562801234493","10.279519322973623","1751828113950","1"
"BHMNCPNST01","13.399372478709099","9.565147191630317","9.826016756847707","1751828113950","1"
"Broad Street","13.804662885948327","9.626751279528238","9.496316496919542","1751828113950","1"
"BHMEURBRD01","13.83599290780142","9.437283632115275","9.520616965448609","1751828113950","1"
"BHMEURBRD01","13.83599290780142","9.437283632115275","9.520616965448609","1751828114454","-1"
"Broad Street","13.804662885948327","9.626751279528238","9.496316496919542","1751828114454","-1"
"BHMNCPNST01","13.399372478709099","9.565147191630317","9.826016756847707","1751828114454","-1"
"Others-CCCPS135a","13.340984671197749","10.192562801234493","10.279519322973623","1751828114454","-1"
"Others-CCCPS98","11.678109543359161","9.420274082786646","9.985491474090994","1751828114454","-1"
"Others-CCCPS8","12.548181280010525","9.456835894807009","9.935096764372224","1751828114454","-1"
"BHMBCCTHL01","13.332209864060216","9.16978235160855","9.952391047260724","1751828114454","-1"
"BHMMBMMBX01","13.644389595595216","9.638425331890497","9.638425331890497","1751828114454","-1"
"Others-CCCPS105a","12.923041963338886","9.557409731924002","9.948714079750088","1751828114454","-1"
"Shopping","13.108289930555555","9.962986766608838","10.004653433275505","1751828114454","-1"
"Others-CCCPS119a","10.836370968992847","8.709774217550182","9.666295956680619","1751828114454","-1"
"BHMNCPHST01","12.517028985507244","9.12954717057866","9.694764561883007","1751828114454","-1"
"Others-CCCPS202","11.907345931222332","9.605793083682668","9.980793083682668","1751828114454","-1"
"BHMBCCMKT01","11.37819305252053","8.453757943571269","9.410279682701702","1751828114454","-1"
"BHMBCCMKT01","11.365151313158245","8.507198537360681","9.468736998899143","1751828114454","1"
"Others-CCCPS202","11.935452188261175","9.691990933976092","10.076606318591477","1751828114454","1"
"Others-CCCPS119a","10.862125744394742","8.789431319801384","9.750969781339846","1751828114454","1"
"BHMNCPHST01","12.589903846153847","9.2937638357387","9.832225374200236","1751828114454","1"
"Others-CCCPS105a","12.986464754757435","9.750495178266949","10.135110562882334","1751828114454","1"
"Shopping","13.153645833333334","10.055054158552695","10.093515697014233","1751828114454","1"
"BHMBCCTHL01","13.452593917710194","9.33083462549256","10.100065394723332","1751828114454","1"
"BHMMBMMBX01","13.774866569626397","9.88623045335131","9.88623045335131","1751828114454","1"
"Others-CCCPS98","11.725212160275001","9.640905299888129","10.196460855443686","1751828114454","1"
"Others-CCCPS8","12.595862911672292","9.58767865040243","10.08767865040243","1751828114454","1"
"BHMNCPNST01","13.45208094692631","9.768521281029994","10.06481757732629","1751828114454","1"
"Others-CCCPS135a","13.451750746368308","10.492188155857379","10.566262229931455","1751828114454","1"
"BHMEURBRD01","13.9204097714736","9.715135565630963","9.752172602667999","1751828114454","1"
"Broad Street","13.882943143812708","9.716683736974334","9.639760660051255","1751828114454","1"
"BHMEURBRD01","13.9204097714736","9.715135565630963","9.752172602667999","1751828115426","-1"
"Broad Street","13.882943143812708","9.716683736974334","9.639760660051255","1751828115426","-1"
"BHMNCPNST01","13.45208094692631","9.768521281029994","10.06481757732629","1751828115426","-1"
"Others-CCCPS135a","13.451750746368308","10.492188155857379","10.566262229931455","1751828115426","-1"
"Others-CCCPS98","11.725212160275001","9.640905299888129","10.196460855443686","1751828115426","-1"
"Others-CCCPS8","12.595862911672292","9.58767865040243","10.08767865040243","1751828115426","-1"
"BHMBCCTHL01","13.452593917710194","9.33083462549256","10.100065394723332","1751828115426","-1"
"BHMMBMMBX01","13.774866569626397","9.88623045335131","9.88623045335131","1751828115426","-1"
"Others-CCCPS105a","12.986464754757435","9.750495178266949","10.135110562882334","1751828115426","-1"
"Shopping","13.153645833333334","10.055054158552695","10.093515697014233","1751828115426","-1"
"Others-CCCPS119a","10.862125744394742","8.789431319801384","9.750969781339846","1751828115426","-1"
"BHMNCPHST01","12.589903846153847","9.2937638357387","9.832225374200236","1751828115426","-1"
"Others-CCCPS202","11.935452188261175","9.691990933976092","10.076606318591477","1751828115426","-1"
"BHMBCCMKT01","11.365151313158245","8.507198537360681","9.468736998899143","1751828115426","-1"
"Others-CCCPS202","11.97656534347739","10.047563992225335","10.392391578432232","1751828115426","1"
"BHMBCCMKT01","11.389659156556906","8.81195149345029","9.778618160116956","1751828115426","1"
"Others-CCCPS119a","10.88046059025428","9.103799868137616","10.069317109516929","1751828115426","1"
"BHMNCPHST01","12.670416666666664","9.753992285813494","10.253992285813492","1751828115426","1"
"Others-CCCPS105a","13.076323212211712","10.091706801867742","10.458373468534408","1751828115426","1"
"Shopping","13.213631465517242","10.300636579901111","10.404084855763184","1751828115426","1"
"BHMBCCTHL01","13.54807092577742","9.634881157267717","10.3590190883022","1751828115426","1"
"BHMMBMMBX01","13.873362445414848","10.160383390910734","10.160383390910734","1751828115426","1"
"Others-CCCPS98","11.748308088946182","9.872571341313288","10.389812720623635","1751828115426","1"
"Others-CCCPS8","12.646460430904064","9.853282210812703","10.405006348743738","1751828115426","1"
"BHMNCPNST01","13.492096219931275","10.031692856014665","10.331692856014664","1751828115426","1"
"Others-CCCPS135a","13.513520473860417","10.770187316264026","10.836853982930695","1751828115426","1"
"BHMEURBRD01","13.980557593543654","9.917007240953563","9.951489999574253","1751828115426","1"
"Broad Street","14.005072463768114","10.041872988091892","9.941872988091893","1751828115426","1"
"BHMEURBRD01","13.980557593543654","9.917007240953563","9.951489999574253","1751828115472","-1"
"Broad Street","14.005072463768114","10.041872988091892","9.941872988091893","1751828115472","-1"
"BHMNCPNST01","13.492096219931275","10.031692856014665","10.331692856014664","1751828115472","-1"
"Others-CCCPS135a","13.513520473860417","10.770187316264026","10.836853982930695","1751828115472","-1"
"Others-CCCPS98","11.748308088946182","9.872571341313288","10.389812720623635","1751828115472","-1"
"Others-CCCPS8","12.646460430904064","9.853282210812703","10.405006348743738","1751828115472","-1"
"BHMBCCTHL01","13.54807092577742","9.634881157267717","10.3590190883022","1751828115472","-1"
"BHMMBMMBX01","13.873362445414848","10.160383390910734","10.160383390910734","1751828115472","-1"
"Others-CCCPS105a","13.076323212211712","10.091706801867742","10.458373468534408","1751828115472","-1"
"Shopping","13.213631465517242","10.300636579901111","10.404084855763184","1751828115472","-1"
"Others-CCCPS119a","10.88046059025428","9.103799868137616","10.069317109516929","1751828115472","-1"
"BHMNCPHST01","12.670416666666664","9.753992285813494","10.253992285813492","1751828115472","-1"
"Others-CCCPS202","11.97656534347739","10.047563992225335","10.392391578432232","1751828115472","-1"
"BHMBCCMKT01","11.389659156556906","8.81195149345029","9.778618160116956","1751828115472","-1"
"BHMBCCMKT01","11.388582532430021","8.819159689860713","9.788856659557684","1751828115472","1"
"Others-CCCPS202","12.009969782090565","10.117450293749659","10.461200293749659","1751828115472","1"
"Others-CCCPS119a","10.89427993816149","9.2010696991753","10.17076666887227","1751828115472","1"
"BHMNCPHST01","12.71527777777778","9.768688947655205","10.283840462806719","1751828115472","1"
"Others-CCCPS105a","13.115073080229873","10.130164450533659","10.49380081417002","1751828115472","1"
"Shopping","13.26886047979798","10.313826203465887","10.495644385284068","1751828115472","1"
"BHMBCCTHL01","13.64732597290737","9.757180274325268","10.454149971294965","1751828115472","1"
"BHMMBMMBX01","13.916712154294032","10.147899194237395","10.147899194237395","1751828115472","1"
"Others-CCCPS98","11.771355189015518","9.990869122332839","10.475717607181323","1751828115472","1"
"Others-CCCPS8","12.686270801815429","9.925446776435363","10.487946776435363","1751828115472","1"
"BHMNCPNST01","13.508698453608249","10.069783764753035","10.382283764753035","1751828115472","1"
"Others-CCCPS135a","13.54389325263971","10.77712296105909","10.83962296105909","1751828115472","1"
"BHMEURBRD01","14.075435203094777","10.006315781858454","9.976012751555427","1751828115472","1"
"Broad Street","14.06851119894598","10.09377453258173","10.002865441672636","1751828115472","1"
"Others-CCCPS8","12.686270801815429","9.925446776435363","10.487946776435363","1751828115980","-1"
"Others-CCCPS8","12.693233392930818","9.959897989930822","10.505352535385367","1751828115980","1"
"Broad Street","14.06851119894598","10.09377453258173","10.002865441672636","1751828115986","-1"
"BHMEURBRD01","14.075435203094777","10.006315781858454","9.976012751555427","1751828115986","-1"
"Others-CCCPS135a","13.54389325263971","10.77712296105909","10.83962296105909","1751828115986","-1"
"BHMNCPNST01","13.508698453608249","10.069783764753035","10.382283764753035","1751828115986","-1"
"Others-CCCPS8","12.693233392930818","9.959897989930822","10.505352535385367","1751828115986","-1"
"Others-CCCPS98","11.771355189015518","9.990869122332839","10.475717607181323","1751828115986","-1"
"BHMBCCTHL01","13.64732597290737","9.757180274325268","10.454149971294965","1751828115986","-1"
"BHMMBMMBX01","13.916712154294032","10.147899194237395","10.147899194237395","1751828115986","-1"
"Shopping","13.26886047979798","10.313826203465887","10.495644385284068","1751828115986","-1"
"Others-CCCPS105a","13.115073080229873","10.130164450533659","10.49380081417002","1751828115986","-1"
"BHMNCPHST01","12.71527777777778","9.768688947655205","10.283840462806719","1751828115986","-1"
"Others-CCCPS119a","10.89427993816149","9.2010696991753","10.17076666887227","1751828115986","-1"
"Others-CCCPS202","12.009969782090565","10.117450293749659","10.461200293749659","1751828115986","-1"
"BHMBCCMKT01","11.388582532430021","8.819159689860713","9.788856659557684","1751828115986","-1"
"BHMBCCMKT01","11.36048526863085","8.689018343864468","9.66124056608669","1751828115986","1"
"Others-CCCPS202","12.010933303068132","9.993149448492181","10.326482781825511","1751828115986","1"
"BHMNCPHST01","12.706944444444446","9.669956765981906","10.169956765981905","1751828115986","1"
"Others-CCCPS119a","10.885014072224203","9.117424297307814","10.061868741752257","1751828115986","1"
"Shopping","13.253616898148147","10.148948685468792","10.343393129913236","1751828115986","1"
"Others-CCCPS105a","13.101460096233616","10.002609787371075","10.363720898482184","1751828115986","1"
"BHMMBMMBX01","13.909509946627853","10.044564650142442","10.044564650142442","1751828115986","1"
"BHMBCCTHL01","13.64879414298019","9.61613639604786","10.310580840492305","1751828115986","1"
"Others-CCCPS8","12.681543116490165","9.835134536518305","10.362912314296086","1751828115986","1"
"Others-CCCPS98","11.75538009811294","9.836425323232808","10.336425323232808","1751828115986","1"
"Others-CCCPS135a","13.52902251981572","10.610671440696875","10.694004774030208","1751828115986","1"
"BHMNCPNST01","13.489977090492554","9.902914942606316","10.236248275939648","1751828115986","1"
"Broad Street","14.05877616747182","9.969251714842581","9.885918381509246","1751828115986","1"
"BHMEURBRD01","14.064420803782506","9.913363048816931","9.885585271039155","1751828115986","1"
"Broad Street","14.05877616747182","9.969251714842581","9.885918381509246","1751828116926","-1"
"BHMEURBRD01","14.064420803782506","9.913363048816931","9.885585271039155","1751828116926","-1"
"Others-CCCPS135a","13.52902251981572","10.610671440696875","10.694004774030208","1751828116926","-1"
"BHMNCPNST01","13.489977090492554","9.902914942606316","10.236248275939648","1751828116926","-1"
"Others-CCCPS8","12.681543116490165","9.835134536518305","10.362912314296086","1751828116926","-1"
"Others-CCCPS98","11.75538009811294","9.836425323232808","10.336425323232808","1751828116926","-1"
"BHMMBMMBX01","13.909509946627853","10.044564650142442","10.044564650142442","1751828116926","-1"
"BHMBCCTHL01","13.64879414298019","9.61613639604786","10.310580840492305","1751828116926","-1"
"Shopping","13.253616898148147","10.148948685468792","10.343393129913236","1751828116926","-1"
"Others-CCCPS105a","13.101460096233616","10.002609787371075","10.363720898482184","1751828116926","-1"
"BHMNCPHST01","12.706944444444446","9.669956765981906","10.169956765981905","1751828116926","-1"
"Others-CCCPS119a","10.885014072224203","9.117424297307814","10.061868741752257","1751828116926","-1"
"BHMBCCMKT01","11.36048526863085","8.689018343864468","9.66124056608669","1751828116926","-1"
"Others-CCCPS202","12.010933303068132","9.993149448492181","10.326482781825511","1751828116926","-1"
"BHMBCCMKT01","11.2982713415989","8.548012400350691","9.522371374709666","1751828116926","1"
"Others-CCCPS202","11.948176667277789","9.85641074767652","10.189744081009852","1751828116926","1"
